Date_wise,Flight_No,Airlines_Name,Arrival/Departure,Departure_City_Code,Departure_City,Departure_Airport,Departure_Date,Departure_time_scheduled,Departure_time_Actual,Departure_terminal,Arrival_City_Code,Arrival_City,Arrival_Airport,Arrival_Date,Arrival_time_scheduled,Arrivial_time_Actual,Arrival_terminal,Flight_Status,Flight_Time_status,Flight_delay_by_time,Flight_time,Flight_distance,Aircraft_equipment_code,Aircraft_equipment_description
24-06-2022,UK 815,Vistara,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,08:05 IST,08:01 IST,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,10:50 IST,10:48 IST,,Arrived,On time,,2h 47m,1062 mi,,
24-06-2022,BA 5839,British Airways,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,08:05 IST,08:01 IST,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,10:50 IST,10:48 IST,,Arrived,On time,,2h 47m,1062 mi,32N,Airbus A320neo
24-06-2022,6E 7113,IndiGo,Arrival,RJA,Rajahmundry,Rajahmundry Airport,24-06-2022,08:55 IST,08:41 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,10:50 IST,10:35 IST,1,Arrived,On time,,1h 54m,385 mi,AT7,ATR 72
24-06-2022,6E 308,IndiGo,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,08:20 IST,08:11 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:00 IST,10:56 IST,1,Arrived,On time,,2h 45m,1062 mi,,
24-06-2022,TK 4717,Turkish Airlines,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,08:20 IST,08:11 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:00 IST,10:56 IST,1,Arrived,On time,,2h 45m,1062 mi,32Q,Airbus A321neo
24-06-2022,6E 764,IndiGo,Arrival,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,24-06-2022,08:35 IST,08:35 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:10 IST,11:09 IST,1,Arrived,On time,,2h 34m,960 mi,32N,Airbus A320neo
24-06-2022,AI 639,Air India,Arrival,BOM,Mumbai,Chhatrapati Shivaji International Airport,24-06-2022,09:30 IST,09:59 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:10 IST,11:19 IST,,Arrived,On time,,1h 20m,518 mi,32N,Airbus A320neo
24-06-2022,TRJ 622,TruJet,Arrival,VDY,Vijaynagar,Jindal Airport,24-06-2022,09:55 IST,,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:10 IST,,,Scheduled,On time,,,,ATR,ATR 42 / ATR 72
24-06-2022,I5 1565,AirAsia India,Arrival,BBI,Bhubaneswar,Biju Patnaik International Airport,24-06-2022,09:15 IST,09:08 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:20 IST,11:06 IST,,Arrived,On time,,1h 58m,724 mi,320,Airbus A320
24-06-2022,6E 6316,IndiGo,Arrival,DED,Dehra Dun,Dehra Dun Airport,24-06-2022,08:50 IST,09:06 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:25 IST,11:56 IST,1,Arrived,Delayed,31m,2h 50m,1183 mi,32N,Airbus A320neo
24-06-2022,6E 6478,IndiGo,Arrival,BOM,Mumbai,Chhatrapati Shivaji International Airport,24-06-2022,09:55 IST,09:46 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:35 IST,11:35 IST,1,Arrived,On time,,1h 49m,518 mi,32N,Airbus A320neo
24-06-2022,BZ 534,Blue Dart Aviation,Arrival,BOM,Mumbai,Chhatrapati Shivaji International Airport,24-06-2022,10:00 IST,10:15 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:35 IST,11:38 IST,,Arrived,On time,,1h 23m,518 mi,75C,Boeing 757-200 Freighter
24-06-2022,G8 273,Go First,Arrival,PAT,Patna,Jay Prakash Narayan International Airport,24-06-2022,09:05 IST,08:46 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:40 IST,11:04 IST,,Arrived,On time,,2h 18m,982 mi,,
24-06-2022,W2 8978,FlexFlight,Arrival,PAT,Patna,Jay Prakash Narayan International Airport,24-06-2022,09:05 IST,08:46 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:40 IST,11:04 IST,,Arrived,On time,,2h 18m,982 mi,32N,Airbus A320neo
24-06-2022,6E 325,IndiGo,Arrival,LKO,Lucknow,Chaudhary Charan Singh International Airport,24-06-2022,09:10 IST,09:06 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:40 IST,11:28 IST,1,Arrived,On time,,2h 22m,959 mi,32Q,Airbus A321neo
24-06-2022,CD 502,Alliance Air,Arrival,VGA,Vijayawada,Vijayawada Airport,24-06-2022,10:00 IST,10:34 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:40 IST,11:56 IST,,Arrived,Delayed,16m,1h 22m,309 mi,AT7,ATR 72
24-06-2022,I5 1781,AirAsia India,Arrival,IXB,Bagdogra,Bagdogra Airport,24-06-2022,08:40 IST,09:01 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:45 IST,11:43 IST,,Arrived,On time,,2h 42m,1158 mi,32N,Airbus A320neo
24-06-2022,LH 8459,Lufthansa,Arrival,TAS,Tashkent,Tashkent International Airport,24-06-2022,06:40 +05,06:55 +05,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:50 IST,12:07 IST,,Arrived,Delayed,17m,4h 42m,2004 mi,77X,Boeing 777-200F Freighter
24-06-2022,UK 801,Vistara,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,09:05 IST,08:55 IST,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:50 IST,11:33 IST,,Arrived,On time,,2h 38m,1062 mi,32N,Airbus A320neo
24-06-2022,6E 6827,IndiGo,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,09:15 IST,09:14 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:55 IST,11:49 IST,1,Arrived,On time,,2h 35m,1062 mi,,
24-06-2022,TK 4718,Turkish Airlines,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,09:15 IST,09:14 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,11:55 IST,11:49 IST,1,Arrived,On time,,2h 35m,1062 mi,32A,Airbus A320 (sharklets)
24-06-2022,6E 406,IndiGo,Arrival,RPR,Raipur,Swami Vivekananda Airport,24-06-2022,10:10 IST,10:00 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:05 IST,11:37 IST,1,Arrived,On time,,1h 37m,612 mi,32Q,Airbus A321neo
24-06-2022,I5 1426,AirAsia India,Arrival,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,24-06-2022,09:30 IST,09:30 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:10 IST,11:56 IST,,Arrived,On time,,2h 26m,960 mi,320,Airbus A320
24-06-2022,6E 703,IndiGo,Arrival,BHO,Bhopal,Raja Bhoj Airport,24-06-2022,09:55 IST,09:55 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:10 IST,11:52 IST,1,Arrived,On time,,1h 57m,698 mi,32N,Airbus A320neo
24-06-2022,6E 6892,IndiGo,Arrival,MAA,Chennai,Chennai Airport,24-06-2022,11:20 IST,11:19 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:10 IST,12:09 IST,1,Arrived,On time,,50m,166 mi,32A,Airbus A320 (sharklets)
24-06-2022,SG 494,SpiceJet,Arrival,DBR,Darbhanga,Darbhanga Airport,24-06-2022,09:30 IST,09:37 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:20 IST,12:06 IST,,Arrived,On time,,2h 29m,1043 mi,7M8,Boeing 737MAX 8 Passenger
24-06-2022,I5 1529,AirAsia India,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,09:35 IST,09:51 IST,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:25 IST,12:41 IST,,Arrived,Delayed,16m,2h 50m,1062 mi,320,Airbus A320
24-06-2022,AI 506,Air India,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,09:45 IST,10:12 IST,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:30 IST,12:36 IST,,Arrived,On time,,2h 24m,1062 mi,32N,Airbus A320neo
24-06-2022,6E 6675,IndiGo,Arrival,COK,Kochi,Cochin International Airport,24-06-2022,11:30 IST,11:27 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:30 IST,12:30 IST,1,Arrived,On time,,1h 3m,229 mi,32N,Airbus A320neo
24-06-2022,SG 3326,SpiceJet,Arrival,GWL,Gwalior,Gwalior Airport,24-06-2022,09:30 IST,09:48 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:40 IST,13:23 IST,,Arrived,Delayed,43m,3h 35m,905 mi,DH8,De Havilland (Bombardier) DHC-8 Dash 8
24-06-2022,6E 445,IndiGo,Arrival,IXB,Bagdogra,Bagdogra Airport,24-06-2022,09:50 IST,10:03 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:40 IST,12:51 IST,1,Arrived,On time,,2h 48m,1158 mi,32N,Airbus A320neo
24-06-2022,6E 7233,IndiGo,Arrival,HBX,Hubli,Hubli Airport,24-06-2022,11:10 IST,11:17 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:40 IST,12:53 IST,1,Arrived,On time,,1h 36m,230 mi,AT7,ATR 72
24-06-2022,SG 328,SpiceJet,Arrival,IXB,Bagdogra,Bagdogra Airport,24-06-2022,09:40 IST,10:09 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,12:55 IST,13:09 IST,1,Arrived,On time,,3h,1158 mi,7M8,Boeing 737MAX 8 Passenger
24-06-2022,I5 1453,AirAsia India,Arrival,VTZ,Vishakhapatnam,Vishakhapatnam Airport,24-06-2022,11:15 IST,11:00 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,13:00 IST,12:31 IST,,Arrived,On time,,1h 31m,482 mi,32A,Airbus A320 (sharklets)
24-06-2022,6E 172,IndiGo,Arrival,IXE,Mangalore,Mangalore Airport,24-06-2022,12:00 IST,11:56 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,13:00 IST,12:58 IST,1,Arrived,On time,,1h 2m,190 mi,32N,Airbus A320neo
24-06-2022,6E 827,IndiGo,Arrival,HYD,Hyderabad,Rajiv Gandhi International Airport,24-06-2022,12:00 IST,11:56 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,13:10 IST,13:03 IST,1,Arrived,On time,,1h 7m,283 mi,32N,Airbus A320neo
24-06-2022,6E 5382,IndiGo,Arrival,BOM,Mumbai,Chhatrapati Shivaji International Airport,24-06-2022,11:50 IST,11:48 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,13:20 IST,13:23 IST,1,Arrived,On time,,1h 35m,518 mi,32Q,Airbus A321neo
24-06-2022,6E 6027,IndiGo,Arrival,CNN,Kannur,Kannur International Airport,24-06-2022,12:30 IST,12:12 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,13:30 IST,13:20 IST,1,Arrived,On time,,1h 8m,170 mi,32N,Airbus A320neo
24-06-2022,I5 972,AirAsia India,Arrival,COK,Kochi,Cochin International Airport,24-06-2022,12:45 IST,12:35 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,13:50 IST,13:32 IST,,Arrived,On time,,57m,229 mi,320,Airbus A320
24-06-2022,6E 6605,IndiGo,Arrival,MAA,Chennai,Chennai Airport,24-06-2022,13:00 IST,12:52 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:00 IST,13:42 IST,1,Arrived,On time,,50m,166 mi,32N,Airbus A320neo
24-06-2022,6E 2188,IndiGo,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,11:30 IST,11:30 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:15 IST,14:11 IST,1,Arrived,On time,,2h 41m,1062 mi,,
24-06-2022,TK 4719,Turkish Airlines,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,11:30 IST,11:30 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:15 IST,14:11 IST,1,Arrived,On time,,2h 41m,1062 mi,32Q,Airbus A321neo
24-06-2022,I5 820,AirAsia India,Arrival,IXR,Ranchi,Birsa Munda Airport,24-06-2022,11:55 IST,11:49 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:15 IST,14:03 IST,,Arrived,On time,,2h 14m,859 mi,320,Airbus A320
24-06-2022,6E 7223,IndiGo,Arrival,IXM,Madurai,Madurai Airport,24-06-2022,12:55 IST,12:59 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:15 IST,14:14 IST,1,Arrived,On time,,1h 15m,234 mi,AT7,ATR 72
24-06-2022,6E 6162,IndiGo,Arrival,PAT,Patna,Jay Prakash Narayan International Airport,24-06-2022,11:40 IST,11:42 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:20 IST,14:05 IST,1,Arrived,On time,,2h 23m,982 mi,32N,Airbus A320neo
24-06-2022,6E 498,IndiGo,Arrival,JAI,Jaipur,Jaipur Airport,24-06-2022,12:05 IST,11:54 IST,2,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:25 IST,14:19 IST,1,Arrived,On time,,2h 25m,949 mi,32N,Airbus A320neo
24-06-2022,6E 629,IndiGo,Arrival,PNQ,Pune,Pune Airport,24-06-2022,13:00 IST,12:59 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:25 IST,14:28 IST,1,Arrived,On time,,1h 29m,449 mi,32N,Airbus A320neo
24-06-2022,6E 6231,IndiGo,Arrival,TRV,Thiruvananthapuram,Trivandrum International Airport,24-06-2022,13:20 IST,13:19 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:35 IST,14:33 IST,1,Arrived,On time,,1h 14m,331 mi,32N,Airbus A320neo
24-06-2022,6E 347,IndiGo,Arrival,IXE,Mangalore,Mangalore Airport,24-06-2022,13:40 IST,13:46 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:35 IST,14:46 IST,1,Arrived,On time,,1h,190 mi,32Q,Airbus A321neo
24-06-2022,6E 455,IndiGo,Arrival,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,24-06-2022,12:05 IST,12:05 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:40 IST,14:33 IST,1,Arrived,On time,,2h 28m,960 mi,32N,Airbus A320neo
24-06-2022,6E 1789,IndiGo,Arrival,MLE,Male,Velana International Airport,24-06-2022,12:20 +05,12:12 +05,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:40 IST,14:41 IST,1,Arrived,On time,,1h 59m,685 mi,32N,Airbus A320neo
24-06-2022,6E 7072,IndiGo,Arrival,VGA,Vijayawada,Vijayawada Airport,24-06-2022,12:55 IST,13:02 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:40 IST,14:38 IST,1,Arrived,On time,,1h 36m,309 mi,AT7,ATR 72
24-06-2022,I5 942,AirAsia India,Arrival,BOM,Mumbai,Chhatrapati Shivaji International Airport,24-06-2022,13:05 IST,13:38 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:45 IST,15:26 IST,,Arrived,Delayed,41m,1h 48m,518 mi,32A,Airbus A320 (sharklets)
24-06-2022,6E 7202,IndiGo,Arrival,CNN,Kannur,Kannur International Airport,24-06-2022,13:30 IST,13:18 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:45 IST,14:23 IST,1,Arrived,On time,,1h 5m,170 mi,AT7,ATR 72
24-06-2022,6E 6197,IndiGo,Arrival,BBI,Bhubaneswar,Biju Patnaik International Airport,24-06-2022,12:40 IST,12:34 IST,1,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:50 IST,14:31 IST,1,Arrived,On time,,1h 57m,724 mi,32N,Airbus A320neo
24-06-2022,SG 3999,SpiceJet,Arrival,PNY,Puducherry,Puducherry Airport,24-06-2022,13:50 IST,14:20 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:50 IST,15:20 IST,,Arrived,Delayed,30m,1h,165 mi,DH4,De Havilland (Bombardier) DHC-8-400 Dash 8Q
24-06-2022,TRJ 626,TruJet,Arrival,IXX,Bidar,Bidar Airport,24-06-2022,13:50 IST,,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,14:55 IST,,,Scheduled,On time,,,,ATR,ATR 42 / ATR 72
24-06-2022,G8 3122,Go First,Arrival,JAI,Jaipur,Jaipur Airport,24-06-2022,12:30 IST,12:11 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:00 IST,14:42 IST,,Arrived,On time,,2h 31m,949 mi,,
24-06-2022,W2 8792,FlexFlight,Arrival,JAI,Jaipur,Jaipur Airport,24-06-2022,12:30 IST,12:11 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:00 IST,14:42 IST,,Arrived,On time,,2h 31m,949 mi,32A,Airbus A320 (sharklets)
24-06-2022,G8 286,Go First,Arrival,GOI,Goa,Dabolim Airport,24-06-2022,13:50 IST,13:55 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:05 IST,15:05 IST,,Arrived,On time,,1h 10m,300 mi,32N,Airbus A320neo
24-06-2022,I5 1983,AirAsia India,Arrival,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,24-06-2022,12:15 IST,12:22 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:25 IST,15:22 IST,,Arrived,On time,,3h,1267 mi,320,Airbus A320
24-06-2022,SG 694,SpiceJet,Arrival,DBR,Darbhanga,Darbhanga Airport,24-06-2022,12:40 IST,12:58 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:25 IST,15:40 IST,,Arrived,Delayed,15m,2h 42m,1043 mi,738,Boeing 737-800 Passenger
24-06-2022,I5 1543,AirAsia India,Arrival,HYD,Hyderabad,Rajiv Gandhi International Airport,24-06-2022,14:20 IST,14:24 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:30 IST,15:28 IST,,Arrived,On time,,1h 4m,283 mi,32N,Airbus A320neo
24-06-2022,6E 5186,IndiGo,Arrival,DEL,Delhi,Indira Gandhi International Airport,24-06-2022,13:00 IST,13:01 IST,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:35 IST,15:42 IST,1,Arrived,On time,,2h 41m,1062 mi,32Q,Airbus A321neo
24-06-2022,EK 562,Emirates,Arrival,DXB,Dubai,Dubai Airport,24-06-2022,10:00 +04,10:07 +04,3,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:40 IST,15:21 IST,1,Arrived,On time,,3h 44m,1675 mi,77L,Boeing 777-200LR
24-06-2022,6E 422,IndiGo,Arrival,VTZ,Vishakhapatnam,Vishakhapatnam Airport,24-06-2022,14:35 IST,14:34 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:50 IST,16:06 IST,1,Arrived,Delayed,16m,1h 32m,482 mi,32Q,Airbus A321neo
24-06-2022,6E 381,IndiGo,Arrival,GOI,Goa,Dabolim Airport,24-06-2022,14:40 IST,14:50 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:50 IST,15:56 IST,1,Arrived,On time,,1h 6m,300 mi,32N,Airbus A320neo
24-06-2022,CD 510,Alliance Air,Arrival,GBI,Gulbarga,Kalaburagi Airport,24-06-2022,14:30 IST,14:36 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:55 IST,15:57 IST,,Arrived,On time,,1h 21m,288 mi,AT7,ATR 72
24-06-2022,UK 868,Vistara,Arrival,GOI,Goa,Dabolim Airport,24-06-2022,14:40 IST,14:35 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,15:55 IST,15:50 IST,,Arrived,On time,,1h 15m,300 mi,32N,Airbus A320neo
24-06-2022,6E 5917,IndiGo,Arrival,AGR,Agra,Kheria Airport,24-06-2022,13:40 IST,13:43 IST,,BLR,Bengaluru,Kempegowda International Airport,24-06-2022,16:00 IST,15:59 IST,1,Arrived,On time,,2h 16m,965 mi,32N,Airbus A320neo
